gene_id,gene_name,WT_1,WT_2,WT_3,WT_4,KO_1,KO_2,KO_3,KO_4
ENSG00010002616,GENE2617,10.97,7.14,9.43,10.25,20.82,15.31,17.16,11.06
ENSG00010002617,GENE2618,7.20,7.67,5.94,9.98,9.29,12.14,6.93,7.09
ENSG00010002618,GENE2619,637.91,439.04,545.87,518.35,769.21,697.49,736.03,822.69
ENSG00010002619,GENE2620,52.73,84.56,66.40,73.86,61.34,101.90,71.29,44.41
ENSG00010002620,GENE2621,279.79,321.62,262.87,224.23,320.88,327.03,274.34,322.73
ENSG00010002621,GENE2622,1238.38,1590.48,1657.70,1441.36,737.17,1118.47,1024.99,1042.57
ENSG00010002622,GENE2623,10.09,20.06,12.59,8.97,40.91,27.03,37.55,26.68
ENSG00010002623,GENE2624,950.69,556.84,826.85,619.94,609.89,715.65,1007.74,676.89
ENSG00010002624,GENE2625,100.32,72.66,92.83,60.40,56.40,73.38,62.62,79.25
ENSG00010002625,GENE2626,2933.83,3145.55,3332.36,4089.20,4529.31,4270.04,3057.44,3414.93
ENSG00010002626,GENE2627,452.79,666.13,474.61,637.12,690.14,641.64,299.90,350.50
ENSG00010002627,GENE2628,96.27,83.59,111.19,79.44,103.05,79.72,88.29,103.78
ENSG00010002628,GENE2629,1395.48,1686.27,2170.95,1514.80,1422.49,1713.36,2298.66,2175.75
ENSG00010002629,GENE2630,2806.56,2411.06,2471.56,2506.21,3184.96,2685.32,1599.18,3770.75
ENSG00010002630,GENE2631,584.53,432.07,381.62,456.42,326.75,422.95,401.57,369.90
ENSG00010002631,GENE2632,13.40,9.82,7.70,8.19,6.01,8.56,7.73,5.80
ENSG00010002632,GENE2633,165.83,117.32,207.07,197.03,551.34,552.08,1120.46,668.43
ENSG00010002633,GENE2634,651.21,725.32,493.86,446.83,475.42,507.35,576.80,355.21
ENSG00010002634,GENE2635,37.92,32.75,30.56,46.81,43.55,23.60,39.06,33.79
ENSG00010002635,GENE2636,93.53,96.65,100.88,117.99,145.86,111.16,118.83,76.73
ENSG00010002636,GENE2637,173.83,220.91,128.63,176.88,213.52,84.08,139.79,122.31
ENSG00010002637,GENE2638,105.81,100.52,96.12,119.94,12.22,11.81,7.16,6.39
ENSG00010002638,GENE2639,82.29,82.53,96.30,110.26,117.05,120.12,112.23,150.13
ENSG00010002639,GENE2640,2381.64,2562.54,3758.54,2960.49,3331.09,3039.37,2302.17,2927.49
ENSG00010002640,GENE2641,2199.69,2836.63,932.94,3626.09,391.09,408.11,281.85,544.65
ENSG00010002641,GENE2642,313.88,418.89,251.88,402.02,291.32,334.14,438.94,340.81
ENSG00010002642,GENE2643,15.72,17.70,11.58,14.51,16.64,10.13,11.77,13.23
ENSG00010002643,GENE2644,7.88,8.02,6.30,8.17,10.46,9.40,9.43,6.71
ENSG00010002644,GENE2645,1622.79,2035.00,1301.04,1448.68,2223.22,1905.01,1082.63,1655.01
ENSG00010002645,GENE2646,5.44,3.20,2.47,3.20,5.18,4.14,2.72,6.32
ENSG00010002646,GENE2647,5.67,5.18,4.42,4.79,4.92,5.76,6.67,5.61
ENSG00010002647,GENE2648,267.73,478.31,365.25,443.46,463.18,302.46,538.06,360.22
ENSG00010002648,GENE2649,629.35,683.37,495.08,837.41,459.31,429.87,568.04,467.12
ENSG00010002649,GENE2650,261.16,261.46,276.10,229.53,155.61,240.96,299.05,225.38
ENSG00010002650,GENE2651,13.31,10.35,12.03,8.08,6.50,10.39,7.19,9.24
ENSG00010002651,GENE2652,23.01,19.01,20.55,13.95,22.36,18.33,17.29,11.91
ENSG00010002652,GENE2653,48.07,35.13,30.82,43.85,43.40,52.06,33.57,32.00
ENSG00010002653,GENE2654,1839.85,1575.27,1641.36,851.91,1825.63,1587.42,1232.77,2302.16
ENSG00010002654,GENE2655,9.67,9.84,10.36,12.34,12.20,16.17,8.30,13.09
ENSG00010002655,GENE2656,28.01,41.49,46.21,31.69,36.05,33.08,30.46,29.52
ENSG00010002656,GENE2657,192.84,267.32,288.67,283.67,319.66,334.26,258.13,285.54
ENSG00010002657,GENE2658,70.67,67.91,75.59,122.80,97.92,105.53,97.91,44.37
ENSG00010002658,GENE2659,333.13,371.15,336.82,366.96,295.11,643.53,378.19,414.44
ENSG00010002659,GENE2660,26.19,27.27,33.95,19.49,25.02,40.73,35.86,33.37
ENSG00010002660,GENE2661,1510.37,2143.81,1619.82,2381.56,1575.54,2480.27,1599.12,840.04
ENSG00010002661,GENE2662,427.38,447.38,298.50,493.95,885.19,433.07,560.87,439.74
ENSG00010002662,GENE2663,22.66,22.74,17.40,23.29,20.14,16.14,15.57,16.05
ENSG00010002663,GENE2664,3794.08,4238.03,4093.45,6617.62,4354.56,3332.60,2296.29,2754.67
ENSG00010002664,GENE2665,503.35,388.15,499.51,422.45,262.83,438.49,506.25,523.32
ENSG00010002665,GENE2666,65.61,61.27,62.20,81.49,84.04,59.24,96.18,38.33
ENSG00010002666,GENE2667,79.02,102.82,86.10,72.39,61.46,110.12,110.63,88.44
ENSG00010002667,GENE2668,730.91,565.06,743.49,739.72,636.29,614.96,511.62,1071.67
ENSG00010002668,GENE2669,313.85,224.36,208.75,233.67,242.53,156.62,227.96,215.88
ENSG00010002669,GENE2670,337.82,354.53,356.20,222.84,265.33,345.04,305.25,382.60
ENSG00010002670,GENE2671,4222.32,3887.44,4638.75,5093.94,4775.80,4046.34,4771.45,2675.72
ENSG00010002671,GENE2672,1247.40,1223.91,1558.67,1485.69,1785.06,1575.24,1681.80,999.55
ENSG00010002672,GENE2673,20.19,35.18,36.00,47.18,24.01,43.75,29.71,37.06
ENSG00010002673,GENE2674,463.42,317.29,445.89,455.28,1178.93,898.93,1233.25,1118.45
ENSG00010002674,GENE2675,872.27,1186.76,1034.81,1041.46,903.06,1012.67,951.48,711.85
ENSG00010002675,GENE2676,314.62,226.72,285.85,243.60,308.72,277.11,397.13,304.84
ENSG00010002676,GENE2677,10.04,12.44,12.38,9.22,62.29,72.60,74.97,65.24
ENSG00010002677,GENE2678,1977.46,2541.52,2451.76,3156.10,1202.37,2149.89,1610.66,2068.32
ENSG00010002678,GENE2679,585.96,378.06,291.92,448.95,428.21,498.69,361.07,545.25
ENSG00010002679,GENE2680,9.26,10.79,14.40,9.82,21.08,21.34,19.11,19.20
ENSG00010002680,GENE2681,37.11,43.56,56.66,41.48,60.67,45.93,39.96,31.45
ENSG00010002681,GENE2682,128.13,68.13,90.06,111.53,105.75,96.70,82.73,55.09
ENSG00010002682,GENE2683,18.89,27.46,22.10,20.59,24.25,21.78,20.78,16.10
ENSG00010002683,GENE2684,10.80,10.94,10.15,7.50,14.98,13.45,12.03,9.43
ENSG00010002684,GENE2685,33.27,23.12,25.95,30.63,15.42,14.60,24.54,19.41
ENSG00010002685,GENE2686,218.00,206.14,151.66,180.94,157.48,164.43,223.59,243.86
ENSG00010002686,GENE2687,24.13,27.32,51.40,29.72,26.84,39.24,26.86,39.63
ENSG00010002687,GENE2688,367.76,530.46,310.63,685.22,467.29,554.24,380.65,596.37
ENSG00010002688,GENE2689,745.96,784.92,801.44,831.55,511.44,537.72,894.15,776.55
ENSG00010002689,GENE2690,61.93,27.32,35.09,36.96,10.22,19.14,17.86,10.38
ENSG00010002690,GENE2691,162.40,248.59,162.76,129.25,155.38,121.80,167.20,125.76
ENSG00010002691,GENE2692,31.42,42.83,35.81,33.94,27.33,32.53,55.25,33.50
ENSG00010002692,GENE2693,911.17,665.67,630.20,878.38,562.87,855.03,683.06,477.92
ENSG00010002693,GENE2694,512.87,558.49,577.42,493.49,550.74,245.39,387.46,341.66
ENSG00010002694,GENE2695,8.15,6.98,10.49,7.18,8.40,5.52,9.48,5.79
ENSG00010002695,GENE2696,17.47,24.81,49.21,26.25,38.08,20.05,31.68,36.77
ENSG00010002696,GENE2697,3283.53,1462.13,2297.80,2815.13,2542.00,2673.08,3066.17,2689.03
ENSG00010002697,GENE2698,192.59,247.81,203.77,266.21,341.91,258.49,269.62,270.12
ENSG00010002698,GENE2699,440.06,430.23,225.32,340.24,317.14,435.73,377.20,445.49
ENSG00010002699,GENE2700,20.63,12.54,15.45,18.37,13.40,17.42,14.10,19.98
ENSG00010002700,GENE2701,6.40,6.39,4.94,6.87,6.17,5.34,6.63,6.44
ENSG00010002701,GENE2702,434.52,330.56,312.56,511.04,535.04,612.36,690.26,437.92
ENSG00010002702,GENE2703,229.92,153.05,103.80,158.76,26.21,58.78,38.16,43.06
ENSG00010002703,GENE2704,3.71,7.32,8.02,4.78,6.71,5.20,5.96,6.02
ENSG00010002704,GENE2705,1073.23,963.38,999.40,1544.11,1373.95,951.29,1208.40,1201.54
ENSG00010002705,GENE2706,31.13,31.40,27.34,35.54,25.87,33.34,53.48,39.06
ENSG00010002706,GENE2707,63.18,110.95,80.30,89.07,64.77,59.70,106.88,71.68
ENSG00010002707,GENE2708,2.98,3.50,6.16,7.81,3.39,2.06,2.29,2.94
ENSG00010002708,GENE2709,34.71,87.66,70.98,63.53,67.39,74.90,56.84,44.89
ENSG00010002709,GENE2710,39.98,71.41,74.53,42.39,43.79,33.46,69.44,37.41
ENSG00010002710,GENE2711,818.27,518.05,1330.29,925.49,585.05,807.45,1067.45,1286.20
ENSG00010002711,GENE2712,12.78,16.08,22.90,18.37,24.54,9.42,19.44,15.34
ENSG00010002712,GENE2713,26.36,15.31,23.10,17.12,152.34,155.39,93.71,117.59
ENSG00010002713,GENE2714,240.61,344.89,218.12,251.55,228.65,302.21,236.67,138.65
ENSG00010002714,GENE2715,18.56,24.48,16.67,25.41,10.88,11.45,17.32,13.02
ENSG00010002715,GENE2716,203.74,119.39,157.62,144.65,117.62,177.00,153.89,209.93
ENSG00010002716,GENE2717,10.76,11.87,11.02,11.43,9.19,8.84,14.00,9.67
ENSG00010002717,GENE2718,47.65,47.78,54.52,52.39,82.55,52.18,60.23,66.69
ENSG00010002718,GENE2719,1060.33,733.99,1061.34,819.16,883.07,785.78,814.19,781.73
ENSG00010002719,GENE2720,10.86,12.79,13.74,13.74,12.24,11.72,18.10,15.28
ENSG00010002720,GENE2721,2529.12,4117.72,3292.34,3510.18,2315.16,3989.16,2552.25,2820.03
ENSG00010002721,GENE2722,166.16,199.21,186.56,177.55,146.53,134.88,158.24,177.24
ENSG00010002722,GENE2723,2436.30,1817.95,2665.77,2526.98,1160.98,2275.96,2199.01,1581.26
ENSG00010002723,GENE2724,13.38,13.03,10.80,15.49,10.15,11.66,6.17,10.08
ENSG00010002724,GENE2725,447.24,349.70,424.09,433.03,365.49,221.73,303.01,250.07
ENSG00010002725,GENE2726,38.13,18.25,25.45,28.29,29.35,19.67,24.38,18.86
ENSG00010002726,GENE2727,4.29,3.65,3.41,5.18,3.10,4.20,3.69,2.86
ENSG00010002727,GENE2728,472.65,399.10,418.49,538.70,371.23,451.84,352.27,548.46
ENSG00010002728,GENE2729,807.56,472.02,632.41,715.52,882.30,849.90,883.22,911.85
ENSG00010002729,GENE2730,2276.60,2602.45,2972.14,2995.28,5295.35,2851.03,2467.14,6036.71
ENSG00010002730,GENE2731,95.55,92.49,105.01,162.33,125.59,95.49,101.79,88.76
ENSG00010002731,GENE2732,8.19,6.56,5.97,8.28,7.06,6.68,6.87,5.19
ENSG00010002732,GENE2733,2790.43,1716.78,2483.17,1890.07,179.54,189.88,263.33,111.54
ENSG00010002733,GENE2734,156.25,101.38,95.07,121.34,84.98,118.60,131.56,89.52
ENSG00010002734,GENE2735,8.27,4.36,7.48,12.12,6.54,7.22,6.60,6.74
ENSG00010002735,GENE2736,31.63,18.60,28.57,23.13,24.45,29.61,18.68,30.00
ENSG00010002736,GENE2737,564.69,247.38,367.93,349.92,379.48,427.50,468.40,508.40
ENSG00010002737,GENE2738,9.16,10.58,7.88,8.58,11.84,12.66,14.86,8.74
ENSG00010002738,GENE2739,171.27,139.42,172.99,156.33,1484.51,817.33,1567.27,1971.42
ENSG00010002739,GENE2740,340.65,519.17,576.71,386.95,300.68,218.99,314.90,305.53
ENSG00010002740,GENE2741,2559.53,1658.96,3250.85,1666.46,2287.82,2452.97,2234.85,3174.77
ENSG00010002741,GENE2742,813.17,878.71,1017.48,781.53,990.68,764.28,867.06,898.77
ENSG00010002742,GENE2743,28.35,51.35,44.39,42.26,42.29,40.36,42.17,52.83
ENSG00010002743,GENE2744,44.14,44.56,74.49,54.77,52.97,54.04,45.59,29.36
ENSG00010002744,GENE2745,13.94,22.84,15.36,9.75,22.64,18.58,13.67,12.35
ENSG00010002745,GENE2746,247.85,322.74,237.40,150.41,161.25,146.43,222.03,199.37
ENSG00010002746,GENE2747,8.70,12.77,10.38,10.76,6.68,13.98,7.42,7.25
ENSG00010002747,GENE2748,608.82,311.32,525.65,341.08,609.45,667.14,730.11,531.55
ENSG00010002748,GENE2749,7.23,8.59,8.73,6.42,8.76,9.90,7.15,11.01
ENSG00010002749,GENE2750,212.82,215.87,248.96,177.07,273.04,256.57,227.37,171.57
ENSG00010002750,GENE2751,160.77,130.31,121.89,117.52,145.46,105.22,274.05,127.34
ENSG00010002751,GENE2752,540.00,498.33,585.68,872.52,309.68,221.58,180.03,221.58
ENSG00010002752,GENE2753,1946.20,884.31,1774.29,1264.62,1376.85,1426.84,1655.47,1679.00
ENSG00010002753,GENE2754,2036.20,2215.64,2400.46,2725.20,1767.24,1576.51,1839.08,1485.73
ENSG00010002754,GENE2755,71.57,41.58,55.34,72.53,49.94,43.36,81.56,83.87
ENSG00010002755,GENE2756,56.65,52.86,41.99,49.27,45.82,51.20,31.54,32.96
ENSG00010002756,GENE2757,5.30,3.67,6.04,4.70,7.44,5.50,3.81,5.80
ENSG00010002757,GENE2758,473.18,476.86,307.27,454.77,475.44,286.16,475.78,560.95
ENSG00010002758,GENE2759,1425.40,1796.65,1445.21,1258.32,1735.11,1470.59,1441.50,1594.45
ENSG00010002759,GENE2760,97.63,90.95,96.32,76.19,94.45,62.59,71.48,108.50
ENSG00010002760,GENE2761,19.64,24.22,29.08,25.17,20.38,19.57,15.25,19.81
ENSG00010002761,GENE2762,127.12,94.62,93.65,111.49,78.57,75.94,118.70,64.10
ENSG00010002762,GENE2763,17.36,19.33,20.51,30.11,16.39,13.20,15.46,26.54
ENSG00010002763,GENE2764,21.15,20.22,10.16,19.32,12.90,13.87,18.62,12.43
ENSG00010002764,GENE2765,101.44,169.82,233.99,170.47,81.30,129.52,103.48,151.12
ENSG00010002765,GENE2766,753.20,542.35,851.00,888.46,507.67,608.51,679.81,991.96
ENSG00010002766,GENE2767,2474.74,1677.19,1674.47,2364.42,1950.73,1733.26,2206.92,2127.52
ENSG00010002767,GENE2768,2013.64,1307.52,1392.24,1750.63,1439.08,1859.60,1332.07,868.54
ENSG00010002768,GENE2769,6.18,9.68,7.14,5.81,8.36,7.83,6.00,5.72
ENSG00010002769,GENE2770,182.67,111.00,105.81,132.93,176.20,189.45,162.51,152.98
ENSG00010002770,GENE2771,194.24,240.82,211.52,386.46,364.17,289.32,154.64,207.94
ENSG00010002771,GENE2772,1324.55,1969.68,1837.86,3228.56,1344.18,1617.49,1665.11,2167.60
ENSG00010002772,GENE2773,56.07,49.40,51.50,84.62,65.62,129.85,59.53,67.17
ENSG00010002773,GENE2774,65.77,107.07,83.97,89.73,27.85,46.41,38.45,50.78
ENSG00010002774,GENE2775,1515.28,1098.21,698.03,864.90,1343.57,1181.46,826.54,849.24
ENSG00010002775,GENE2776,7.94,10.37,6.36,8.95,8.67,7.61,7.55,7.78
ENSG00010002776,GENE2777,46.39,27.04,28.00,42.80,34.85,40.11,36.02,27.99
ENSG00010002777,GENE2778,85.72,104.40,89.07,72.13,399.32,202.21,238.54,209.43
ENSG00010002778,GENE2779,27.13,37.01,31.92,31.06,19.83,23.63,26.15,20.78
ENSG00010002779,GENE2780,10.98,12.72,9.35,13.26,4.87,4.67,5.59,2.68
ENSG00010002780,GENE2781,25.49,17.28,20.19,21.81,28.10,20.95,16.50,24.65
ENSG00010002781,GENE2782,1218.04,1859.24,1058.13,1919.05,471.49,425.66,369.50,383.89
ENSG00010002782,GENE2783,22.40,23.75,33.25,32.57,43.79,28.11,42.46,28.08
ENSG00010002783,GENE2784,15.59,15.09,15.64,14.75,15.03,15.66,14.85,11.90
ENSG00010002784,GENE2785,25.31,23.81,16.79,29.74,20.13,30.74,22.94,27.58
ENSG00010002785,GENE2786,29.81,34.04,36.81,41.43,34.47,24.62,27.36,32.14
ENSG00010002786,GENE2787,350.39,441.49,307.37,391.11,581.02,355.34,392.08,329.22
ENSG00010002787,GENE2788,519.29,612.06,492.83,641.81,1009.73,1342.37,771.91,513.46
ENSG00010002788,GENE2789,1352.29,1334.36,1963.12,1214.57,1648.10,1228.81,1596.42,1701.51
ENSG00010002789,GENE2790,6.48,5.40,6.38,5.32,4.51,5.27,6.33,6.52
ENSG00010002790,GENE2791,8.73,6.42,8.02,9.22,10.37,10.71,9.47,10.03
ENSG00010002791,GENE2792,959.45,1793.23,630.19,1238.45,3714.15,2699.99,2177.94,2290.79
ENSG00010002792,GENE2793,280.95,182.76,265.42,244.67,232.83,229.34,190.07,206.79
ENSG00010002793,GENE2794,786.58,716.05,607.03,1029.60,827.02,437.41,706.28,658.16
ENSG00010002794,GENE2795,991.64,1281.58,1048.20,1041.88,1274.01,735.21,1082.90,956.92
ENSG00010002795,GENE2796,7.87,7.79,6.93,7.04,5.29,6.70,6.22,6.27
ENSG00010002796,GENE2797,158.24,183.35,86.11,98.43,98.91,65.63,121.51,163.72
ENSG00010002797,GENE2798,300.87,331.58,295.45,453.06,2186.67,2368.66,2513.27,2395.47
ENSG00010002798,GENE2799,150.59,298.36,355.12,553.46,291.87,252.08,270.59,231.02
ENSG00010002799,GENE2800,9.46,10.46,8.08,10.26,7.74,11.34,5.60,9.21
ENSG00010002800,GENE2801,1806.37,1284.23,962.91,979.36,1418.29,1064.35,1066.67,1660.98
ENSG00010002801,GENE2802,1672.62,1562.05,1598.61,2406.45,1888.78,2227.34,2532.68,1775.92
ENSG00010002802,GENE2803,70.53,41.07,44.65,40.23,46.01,65.31,62.06,48.20
ENSG00010002803,GENE2804,6.24,6.86,4.41,6.42,23.55,31.51,44.43,20.23
ENSG00010002804,GENE2805,38.32,39.25,34.75,35.40,35.69,51.08,29.89,41.17
ENSG00010002805,GENE2806,4.61,4.52,8.87,6.80,6.18,5.11,6.42,4.60
ENSG00010002806,GENE2807,843.78,819.50,824.78,730.05,1090.39,884.81,958.13,706.32
ENSG00010002807,GENE2808,143.04,224.66,174.42,170.75,174.05,216.78,192.02,215.88
ENSG00010002808,GENE2809,50.57,31.81,60.45,61.25,55.18,43.03,44.60,34.30
ENSG00010002809,GENE2810,14.45,11.05,18.00,12.59,18.94,10.92,17.85,17.04
ENSG00010002810,GENE2811,21.05,26.36,42.56,28.93,37.07,40.52,39.30,53.31
ENSG00010002811,GENE2812,5.96,5.57,4.81,3.20,4.73,3.65,4.30,4.29
ENSG00010002812,GENE2813,1291.01,846.50,1254.00,1845.73,1001.74,1049.67,1022.06,1465.63
ENSG00010002813,GENE2814,376.50,576.80,461.58,591.76,2101.34,2484.88,1705.10,2053.85
ENSG00010002814,GENE2815,10.05,7.60,5.53,12.74,7.19,8.99,8.69,5.92
ENSG00010002815,GENE2816,167.56,121.71,131.18,145.09,208.40,158.03,176.51,152.08
ENSG00010002816,GENE2817,751.55,533.48,833.42,924.69,1057.64,495.46,901.53,1108.60
ENSG00010002817,GENE2818,1848.99,1395.17,1757.02,1381.00,1385.98,1075.31,1325.97,722.56
ENSG00010002818,GENE2819,48.29,63.70,53.42,89.85,44.22,31.14,47.73,38.03
ENSG00010002819,GENE2820,53.73,51.49,39.73,80.50,166.44,134.15,178.83,150.87
ENSG00010002820,GENE2821,16.74,28.31,16.22,23.01,28.17,17.97,17.28,19.09
ENSG00010002821,GENE2822,171.02,170.96,120.35,114.18,94.79,110.96,83.18,91.19
ENSG00010002822,GENE2823,326.11,492.78,568.34,495.85,386.11,495.51,415.05,797.94
ENSG00010002823,GENE2824,1891.78,2351.36,2045.54,1584.59,14348.59,24249.61,35773.84,27102.81
ENSG00010002824,GENE2825,15.06,25.16,13.82,17.29,14.25,9.83,25.10,31.50
ENSG00010002825,GENE2826,62.92,48.38,58.41,53.95,52.28,37.76,45.41,31.28
ENSG00010002826,GENE2827,35.60,21.32,37.15,35.52,35.28,26.47,26.37,26.37
ENSG00010002827,GENE2828,7.95,6.19,9.44,8.09,8.84,7.98,7.51,6.34
ENSG00010002828,GENE2829,184.58,191.81,254.68,169.16,202.50,293.81,204.32,236.27
ENSG00010002829,GENE2830,29.22,36.01,31.15,35.95,30.45,44.23,31.49,29.91
ENSG00010002830,GENE2831,711.70,423.21,856.34,360.93,435.52,1184.62,570.06,783.27
ENSG00010002831,GENE2832,1653.12,1483.11,1393.98,1233.12,1557.22,1384.57,1467.58,1505.97
ENSG00010002832,GENE2833,9.48,13.09,13.88,11.72,12.71,9.13,10.91,8.64
ENSG00010002833,GENE2834,712.13,1222.55,1012.12,1232.40,992.88,1044.39,1093.53,765.90
ENSG00010002834,GENE2835,3264.51,2374.36,2427.54,3161.59,8170.04,7902.23,14766.36,7944.83
ENSG00010002835,GENE2836,4.80,5.95,6.47,4.99,4.75,6.12,7.93,4.10
ENSG00010002836,GENE2837,3607.99,2819.36,3336.09,2512.14,2396.13,2281.88,3144.05,2389.41
ENSG00010002837,GENE2838,45.67,34.82,52.92,42.90,48.04,41.36,35.24,50.71
ENSG00010002838,GENE2839,169.03,162.62,108.99,96.59,148.70,156.85,110.10,211.16
ENSG00010002839,GENE2840,1044.98,1487.61,1322.73,1460.79,933.62,1578.21,1800.64,2057.39
ENSG00010002840,GENE2841,17.94,21.71,17.27,25.05,22.78,27.19,17.44,25.15
ENSG00010002841,GENE2842,4089.08,2939.05,3084.94,4163.21,6039.06,4889.76,2664.48,3813.86
ENSG00010002842,GENE2843,286.50,295.90,214.23,451.47,589.18,463.96,293.62,232.37
ENSG00010002843,GENE2844,365.29,533.33,351.01,455.67,328.06,355.14,455.08,431.23
ENSG00010002844,GENE2845,240.38,518.98,239.29,275.88,302.59,288.97,232.05,206.51
ENSG00010002845,GENE2846,799.19,1308.64,1158.15,880.92,1053.23,1388.16,809.52,609.02
ENSG00010002846,GENE2847,157.03,133.10,198.69,145.76,185.51,121.48,129.85,146.66
ENSG00010002847,GENE2848,84.98,87.46,98.01,111.90,95.89,68.99,98.82,100.91
ENSG00010002848,GENE2849,1498.53,2024.46,1817.50,2333.88,258.72,204.50,251.33,170.74
ENSG00010002849,GENE2850,43.30,19.34,41.47,42.71,42.29,37.23,30.91,47.26
ENSG00010002850,GENE2851,1040.91,1288.78,1209.89,1136.13,1543.80,1357.99,1104.20,1185.34
ENSG00010002851,GENE2852,73.11,116.44,81.77,112.96,58.98,71.53,90.76,58.75
ENSG00010002852,GENE2853,450.84,461.36,467.93,544.11,523.41,703.69,1045.97,601.95
ENSG00010002853,GENE2854,782.63,788.21,962.25,748.56,1061.74,701.32,626.39,673.53
ENSG00010002854,GENE2855,54.29,100.01,120.71,78.19,139.59,130.90,97.91,150.05
ENSG00010002855,GENE2856,560.51,287.29,261.36,387.87,305.07,278.31,438.97,384.11
ENSG00010002856,GENE2857,1842.79,2365.18,1131.73,2030.57,1980.46,2354.34,1948.35,1629.19
ENSG00010002857,GENE2858,151.83,87.79,104.88,163.08,106.75,179.78,134.13,144.00
ENSG00010002858,GENE2859,3490.20,4308.17,2554.28,2720.48,2334.06,2771.22,3860.98,2869.82
ENSG00010002859,GENE2860,3.25,3.73,3.33,3.32,4.05,4.95,6.74,5.99
ENSG00010002860,GENE2861,4.77,4.65,4.41,3.71,4.59,5.56,4.09,5.16
ENSG00010002861,GENE2862,1466.43,1988.89,2159.79,2959.55,1563.12,2487.88,2204.14,2401.25
ENSG00010002862,GENE2863,4.75,6.13,6.46,7.58,8.28,7.93,8.01,6.64
ENSG00010002863,GENE2864,9.17,11.65,5.41,6.96,7.57,4.47,4.75,5.63
ENSG00010002864,GENE2865,2604.60,3606.97,2821.56,3234.13,3086.09,2043.71,2751.86,2645.55
ENSG00010002865,GENE2866,36.61,55.99,51.09,47.46,58.27,40.25,46.99,59.33
ENSG00010002866,GENE2867,298.36,513.44,527.14,482.43,430.07,381.58,377.23,377.03
ENSG00010002867,GENE2868,12.66,8.74,15.68,15.10,14.42,12.87,18.81,12.34
ENSG00010002868,GENE2869,2451.16,3048.65,2059.94,2805.07,3115.52,3421.70,3238.40,3971.69
ENSG00010002869,GENE2870,17.70,17.40,11.12,16.54,11.89,17.28,20.27,12.87
ENSG00010002870,GENE2871,8.22,10.88,6.81,10.34,16.13,15.32,11.32,18.76
ENSG00010002871,GENE2872,4482.02,3072.63,3561.19,3330.24,1624.92,5471.10,2055.32,3507.03
ENSG00010002872,GENE2873,1124.04,1134.16,1117.31,1572.05,834.73,987.23,990.04,1051.35
ENSG00010002873,GENE2874,31.74,41.72,36.69,40.56,381.00,323.09,242.86,295.81
ENSG00010002874,GENE2875,1619.98,888.45,902.84,678.99,812.12,874.25,1156.51,887.43
ENSG00010002875,GENE2876,239.88,181.53,228.39,194.84,213.06,164.41,178.61,150.42
ENSG00010002876,GENE2877,942.78,1089.86,1134.45,928.22,1035.91,1966.70,892.75,917.34
ENSG00010002877,GENE2878,7.58,6.56,10.06,7.32,6.65,9.70,8.74,7.68
ENSG00010002878,GENE2879,132.11,107.52,166.46,125.45,137.60,150.91,217.67,124.61
ENSG00010002879,GENE2880,1889.34,2229.33,1072.00,1559.85,1550.04,1151.74,951.04,1218.64
ENSG00010002880,GENE2881,11.86,12.85,17.59,17.85,12.83,16.17,15.75,17.11
ENSG00010002881,GENE2882,15.34,13.31,11.46,11.31,119.68,130.18,131.13,112.37
ENSG00010002882,GENE2883,68.14,65.99,45.69,61.68,85.90,77.68,49.87,45.34
ENSG00010002883,GENE2884,980.00,2098.88,2025.47,1618.30,1833.24,2308.28,1946.14,1737.36
ENSG00010002884,GENE2885,37.79,32.46,38.11,22.67,36.68,26.80,35.18,35.89
ENSG00010002885,GENE2886,278.07,291.49,376.34,203.43,159.29,311.24,316.84,138.00
ENSG00010002886,GENE2887,12.38,13.67,19.21,13.05,17.39,15.96,15.91,10.94
ENSG00010002887,GENE2888,785.34,920.39,911.24,916.73,941.56,1404.11,764.26,776.72
ENSG00010002888,GENE2889,3686.77,3117.47,6309.16,6796.01,1792.66,2976.21,2960.75,3317.03
ENSG00010002889,GENE2890,1155.70,911.78,1196.47,801.13,953.49,773.08,1496.46,704.37
ENSG00010002890,GENE2891,182.51,227.13,264.34,153.07,249.90,236.82,245.89,223.67
ENSG00010002891,GENE2892,16.10,13.01,21.81,19.50,10.99,10.13,16.24,17.97
ENSG00010002892,GENE2893,4.49,11.84,9.49,6.26,6.87,7.78,8.34,7.32
ENSG00010002893,GENE2894,1254.88,728.70,850.32,699.80,348.00,695.18,793.05,968.31
ENSG00010002894,GENE2895,1007.63,1235.49,879.15,1035.73,1322.08,1606.38,761.09,865.54
ENSG00010002895,GENE2896,116.79,120.94,115.52,146.03,146.05,96.21,163.61,190.06
ENSG00010002896,GENE2897,1387.26,1847.51,1645.64,1185.38,3866.47,2953.93,2035.77,2715.69
ENSG00010002897,GENE2898,23.73,18.50,25.22,25.63,24.40,18.16,26.65,19.91
ENSG00010002898,GENE2899,735.81,715.60,678.02,677.27,556.19,455.86,577.25,631.33
ENSG00010002899,GENE2900,176.51,133.12,111.67,116.81,143.42,154.99,176.68,111.72
ENSG00010002900,GENE2901,2230.11,2208.30,2018.43,2769.07,1795.71,1754.23,1524.94,1240.02
ENSG00010002901,GENE2902,223.10,353.84,248.39,250.55,245.84,189.12,340.63,162.34
ENSG00010002902,GENE2903,444.98,275.76,341.79,335.97,379.02,363.20,574.67,304.04
