gene_id,gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00010001790,GENE1791,6.98,-0.0101,0.1716,9.529e-1,9.847e-1
ENSG00010001791,GENE1792,1036.23,-0.0300,0.2873,9.168e-1,9.768e-1
ENSG00010001792,GENE1793,3962.28,0.1437,0.2525,5.693e-1,8.596e-1
ENSG00010001793,GENE1794,1318.55,0.4920,0.3445,1.532e-1,4.600e-1
ENSG00010001794,GENE1795,67.70,1.9660,0.1674,1.000e-300,1.471e-299
ENSG00010001795,GENE1796,25.32,-0.0758,0.0955,4.271e-1,7.689e-1
ENSG00010001796,GENE1797,7.21,-0.0334,0.1304,7.976e-1,9.490e-1
ENSG00010001797,GENE1798,59.98,-0.2065,0.2578,4.231e-1,7.665e-1
ENSG00010001798,GENE1799,111.16,-3.0498,0.1604,1.000e-300,1.471e-299
ENSG00010001799,GENE1800,132.41,-0.3806,0.1028,2.124e-4,1.694e-3
ENSG00010001800,GENE1801,1265.15,0.0733,0.3197,8.187e-1,9.507e-1
ENSG00010001801,GENE1802,21.10,-0.0850,0.2392,7.223e-1,9.240e-1
ENSG00010001802,GENE1803,427.85,1.0783,0.1730,4.619e-10,5.132e-9
ENSG00010001803,GENE1804,2071.19,0.3632,0.2680,1.753e-1,4.961e-1
ENSG00010001804,GENE1805,115.44,-0.1456,0.3246,6.538e-1,8.904e-1
ENSG00010001805,GENE1806,1194.64,0.1958,0.2390,4.127e-1,7.603e-1
ENSG00010001806,GENE1807,189.61,-0.0444,0.2203,8.403e-1,9.575e-1
ENSG00010001807,GENE1808,235.39,-1.5203,0.1887,8.882e-16,1.281e-14
ENSG00010001808,GENE1809,5.40,-0.0640,0.2230,7.742e-1,9.434e-1
ENSG00010001809,GENE1810,15.59,-0.0102,0.2475,9.670e-1,9.901e-1
ENSG00010001810,GENE1811,5.72,0.0820,0.1849,6.575e-1,8.918e-1
ENSG00010001811,GENE1812,1424.91,0.1504,0.2825,5.946e-1,8.673e-1
ENSG00010001812,GENE1813,9.29,-0.1620,0.1653,3.270e-1,6.888e-1
ENSG00010001813,GENE1814,8.43,0.0494,0.2144,8.178e-1,9.507e-1
ENSG00010001814,GENE1815,134.35,-0.3493,0.2254,1.212e-1,3.996e-1
ENSG00010001815,GENE1816,4.88,0.2558,0.2611,3.273e-1,6.888e-1
ENSG00010001816,GENE1817,834.23,0.9832,0.2223,9.790e-6,8.873e-5
ENSG00010001817,GENE1818,2792.57,1.5036,0.2179,5.175e-12,6.241e-11
ENSG00010001818,GENE1819,1709.44,0.2193,0.2239,3.272e-1,6.888e-1
ENSG00010001819,GENE1820,4073.67,-0.4739,0.1925,1.379e-2,7.881e-2
ENSG00010001820,GENE1821,183.98,0.1806,0.1586,2.549e-1,6.074e-1
ENSG00010001821,GENE1822,797.23,-0.1375,0.2645,6.031e-1,8.689e-1
ENSG00010001822,GENE1823,2394.64,0.0516,0.1489,7.287e-1,9.287e-1
ENSG00010001823,GENE1824,596.88,0.4807,0.3759,2.010e-1,5.321e-1
ENSG00010001824,GENE1825,89.91,0.1656,0.1856,3.722e-1,7.337e-1
ENSG00010001825,GENE1826,48.15,0.2576,0.1672,1.235e-1,4.050e-1
ENSG00010001826,GENE1827,12.78,0.2237,0.1659,1.775e-1,4.968e-1
ENSG00010001827,GENE1828,1091.21,3.4924,0.1418,1.000e-300,1.471e-299
ENSG00010001828,GENE1829,27.53,-0.3115,0.2160,1.491e-1,4.537e-1
ENSG00010001829,GENE1830,393.26,-0.4188,0.3927,2.863e-1,6.534e-1
ENSG00010001830,GENE1831,8.81,0.2162,0.2772,4.354e-1,7.751e-1
ENSG00010001831,GENE1832,60.39,0.2133,0.1622,1.885e-1,5.122e-1
ENSG00010001832,GENE1833,5.41,-0.0147,0.2007,9.415e-1,9.793e-1
ENSG00010001833,GENE1834,434.34,0.1621,0.1717,3.452e-1,7.051e-1
ENSG00010001834,GENE1835,608.29,-0.0447,0.2886,8.769e-1,9.634e-1
ENSG00010001835,GENE1836,511.19,-0.2894,0.3223,3.692e-1,7.320e-1
ENSG00010001836,GENE1837,124.83,3.4064,0.1609,1.000e-300,1.471e-299
ENSG00010001837,GENE1838,20.38,0.0321,0.2867,9.108e-1,9.741e-1
ENSG00010001838,GENE1839,58.47,-0.2481,0.1994,2.133e-1,5.511e-1
ENSG00010001839,GENE1840,934.01,-0.0024,0.1961,9.903e-1,9.960e-1
ENSG00010001840,GENE1841,13.71,0.3802,0.2431,1.178e-1,3.953e-1
ENSG00010001841,GENE1842,82.50,0.1989,0.2420,4.111e-1,7.592e-1
ENSG00010001842,GENE1843,16.56,-0.1265,0.2608,6.276e-1,8.813e-1
ENSG00010001843,GENE1844,5.64,0.0131,0.2101,9.502e-1,9.826e-1
ENSG00010001844,GENE1845,18.73,0.2502,0.1744,1.513e-1,4.573e-1
ENSG00010001845,GENE1846,1879.64,0.6049,0.2076,3.576e-3,2.389e-2
ENSG00010001846,GENE1847,5.87,0.3394,0.1498,2.350e-2,1.215e-1
ENSG00010001847,GENE1848,978.30,0.1585,0.3844,6.801e-1,9.055e-1
ENSG00010001848,GENE1849,27.53,-0.4697,0.2345,4.519e-2,2.024e-1
ENSG00010001849,GENE1850,46.89,2.2703,0.1207,1.000e-300,1.471e-299
ENSG00010001850,GENE1851,285.79,-0.0012,0.1610,9.940e-1,9.967e-1
ENSG00010001851,GENE1852,5.27,-0.3721,0.2280,1.026e-1,3.669e-1
ENSG00010001852,GENE1853,533.32,0.2329,0.2559,3.629e-1,7.250e-1
ENSG00010001853,GENE1854,717.51,-0.1912,0.1793,2.862e-1,6.534e-1
ENSG00010001854,GENE1855,1935.20,0.2839,0.2513,2.587e-1,6.129e-1
ENSG00010001855,GENE1856,19.35,-0.0118,0.2330,9.596e-1,9.869e-1
ENSG00010001856,GENE1857,497.96,0.3647,0.1839,4.728e-2,2.104e-1
ENSG00010001857,GENE1858,2763.44,1.8044,0.3319,5.446e-8,5.538e-7
ENSG00010001858,GENE1859,5513.19,1.7421,0.2024,1.000e-300,1.471e-299
ENSG00010001859,GENE1860,4.27,0.0911,0.1514,5.473e-1,8.475e-1
ENSG00010001860,GENE1861,1317.40,0.1711,0.3347,6.092e-1,8.711e-1
ENSG00010001861,GENE1862,12.73,0.2144,0.3365,5.240e-1,8.344e-1
ENSG00010001862,GENE1863,79.90,-0.2032,0.2494,4.152e-1,7.623e-1
ENSG00010001863,GENE1864,43.31,1.3463,0.1241,1.000e-300,1.471e-299
ENSG00010001864,GENE1865,649.08,-0.1615,0.3071,5.989e-1,8.685e-1
ENSG00010001865,GENE1866,18.70,1.6743,0.1686,1.000e-300,1.471e-299
ENSG00010001866,GENE1867,4.22,0.1417,0.1614,3.800e-1,7.411e-1
ENSG00010001867,GENE1868,141.30,0.0069,0.1907,9.713e-1,9.915e-1
ENSG00010001868,GENE1869,2068.02,-0.2520,0.3024,4.045e-1,7.562e-1
ENSG00010001869,GENE1870,1777.22,-0.2658,0.3559,4.552e-1,7.914e-1
ENSG00010001870,GENE1871,2646.19,0.3104,0.2063,1.325e-1,4.251e-1
ENSG00010001871,GENE1872,22.35,0.0701,0.2843,8.054e-1,9.490e-1
ENSG00010001872,GENE1873,704.89,-0.0569,0.2137,7.900e-1,9.471e-1
ENSG00010001873,GENE1874,24.75,0.0556,0.1711,7.453e-1,9.336e-1
ENSG00010001874,GENE1875,6.79,0.1106,0.1151,3.367e-1,6.994e-1
ENSG00010001875,GENE1876,927.08,0.4714,0.3562,1.857e-1,5.078e-1
ENSG00010001876,GENE1877,1683.83,-3.2886,0.2288,1.000e-300,1.471e-299
ENSG00010001877,GENE1878,43.47,0.0902,0.2998,7.635e-1,9.408e-1
ENSG00010001878,GENE1879,70.94,-0.2006,0.3641,5.817e-1,8.615e-1
ENSG00010001879,GENE1880,208.97,-0.2447,0.1086,2.425e-2,1.244e-1
ENSG00010001880,GENE1881,70.44,-0.4132,0.1527,6.813e-3,4.240e-2
ENSG00010001881,GENE1882,940.60,0.0185,0.2601,9.432e-1,9.795e-1
ENSG00010001882,GENE1883,77.77,-0.4438,0.1912,2.028e-2,1.086e-1
ENSG00010001883,GENE1884,199.31,0.2574,0.2630,3.277e-1,6.888e-1
ENSG00010001884,GENE1885,210.22,0.3025,0.2012,1.327e-1,4.252e-1
ENSG00010001885,GENE1886,48.84,-0.1487,0.2612,5.692e-1,8.596e-1
ENSG00010001886,GENE1887,4.69,-0.8632,0.2365,2.620e-4,2.074e-3
ENSG00010001887,GENE1888,114.67,0.0001,0.1309,9.996e-1,1.000e+0
ENSG00010001888,GENE1889,536.26,0.0140,0.1652,9.324e-1,9.787e-1
ENSG00010001889,GENE1890,9.44,-0.1203,0.2186,5.822e-1,8.617e-1
ENSG00010001890,GENE1891,464.65,-3.0482,0.2526,1.000e-300,1.471e-299
ENSG00010001891,GENE1892,184.50,0.2481,0.2342,2.894e-1,6.554e-1
ENSG00010001892,GENE1893,41.58,-0.0802,0.3165,7.999e-1,9.490e-1
ENSG00010001893,GENE1894,140.08,-0.0135,0.1060,8.986e-1,9.714e-1
ENSG00010001894,GENE1895,4089.87,-0.0471,0.0954,6.213e-1,8.787e-1
ENSG00010001895,GENE1896,43.71,0.0673,0.1542,6.626e-1,8.946e-1
ENSG00010001896,GENE1897,1736.91,2.5015,0.3174,3.109e-15,4.358e-14
ENSG00010001897,GENE1898,8.04,-0.0973,0.2129,6.478e-1,8.874e-1
ENSG00010001898,GENE1899,3024.44,-0.0226,0.1515,8.813e-1,9.653e-1
ENSG00010001899,GENE1900,266.86,1.6707,0.1158,1.000e-300,1.471e-299
ENSG00010001900,GENE1901,11.00,-0.0654,0.1842,7.226e-1,9.240e-1
ENSG00010001901,GENE1902,1205.29,-0.9548,0.1253,2.554e-14,3.498e-13
ENSG00010001902,GENE1903,89.53,-0.2535,0.1356,6.169e-2,2.607e-1
ENSG00010001903,GENE1904,3.95,0.1959,0.2428,4.196e-1,7.645e-1
ENSG00010001904,GENE1905,21.98,-0.0066,0.2305,9.770e-1,9.922e-1
ENSG00010001905,GENE1906,186.92,-0.3568,0.3790,3.465e-1,7.068e-1
ENSG00010001906,GENE1907,605.12,-0.2126,0.2594,4.125e-1,7.603e-1
ENSG00010001907,GENE1908,18.00,-0.3984,0.1894,3.538e-2,1.695e-1
ENSG00010001908,GENE1909,221.14,-0.2432,0.2287,2.875e-1,6.545e-1
ENSG00010001909,GENE1910,175.04,-0.3391,0.1543,2.801e-2,1.391e-1
ENSG00010001910,GENE1911,56.74,0.3711,0.1789,3.802e-2,1.777e-1
ENSG00010001911,GENE1912,2852.89,-0.0730,0.2334,7.546e-1,9.374e-1
ENSG00010001912,GENE1913,30.10,0.1858,0.3919,6.353e-1,8.853e-1
ENSG00010001913,GENE1914,4.95,0.2295,0.1568,1.434e-1,4.449e-1
ENSG00010001914,GENE1915,687.73,-0.0087,0.1616,9.570e-1,9.860e-1
ENSG00010001915,GENE1916,2742.46,-0.3038,0.2604,2.433e-1,5.921e-1
ENSG00010001916,GENE1917,57.35,-0.1040,0.2095,6.195e-1,8.771e-1
ENSG00010001917,GENE1918,460.35,0.2074,0.2466,4.004e-1,7.546e-1
ENSG00010001918,GENE1919,3653.89,0.8498,0.1776,1.706e-6,1.609e-5
ENSG00010001919,GENE1920,14.29,-0.3788,0.2272,9.542e-2,3.521e-1
ENSG00010001920,GENE1921,11.00,0.3049,0.2288,1.826e-1,5.044e-1
ENSG00010001921,GENE1922,148.40,-0.2563,0.2398,2.851e-1,6.524e-1
ENSG00010001922,GENE1923,1165.97,2.4435,0.2332,1.000e-300,1.471e-299
ENSG00010001923,GENE1924,1474.40,-0.1173,0.2995,6.954e-1,9.126e-1
ENSG00010001924,GENE1925,11851.34,3.3021,0.2011,1.000e-300,1.471e-299
ENSG00010001925,GENE1926,40.26,-0.0169,0.1440,9.068e-1,9.734e-1
ENSG00010001926,GENE1927,131.40,0.0058,0.1810,9.743e-1,9.915e-1
ENSG00010001927,GENE1928,201.23,-2.2333,0.1603,1.000e-300,1.471e-299
ENSG00010001928,GENE1929,117.92,-0.2789,0.2103,1.848e-1,5.069e-1
ENSG00010001929,GENE1930,1268.45,-2.2627,0.2485,1.000e-300,1.471e-299
ENSG00010001930,GENE1931,386.77,-0.1319,0.2538,6.032e-1,8.689e-1
ENSG00010001931,GENE1932,320.40,-0.1862,0.2710,4.920e-1,8.128e-1
ENSG00010001932,GENE1933,44.75,0.5110,0.2949,8.317e-2,3.211e-1
ENSG00010001933,GENE1934,1986.00,-0.1148,0.1200,3.388e-1,7.001e-1
ENSG00010001934,GENE1935,2208.47,-0.4112,0.1397,3.242e-3,2.190e-2
ENSG00010001935,GENE1936,120.63,-3.1209,0.1960,1.000e-300,1.471e-299
ENSG00010001936,GENE1937,42.32,-0.1710,0.2825,5.451e-1,8.460e-1
ENSG00010001937,GENE1938,4.53,-0.3428,0.1227,5.195e-3,3.316e-2
ENSG00010001938,GENE1939,20.93,-1.7704,0.3177,2.503e-8,2.598e-7
ENSG00010001939,GENE1940,756.28,-0.0210,0.2744,9.390e-1,9.787e-1
ENSG00010001940,GENE1941,623.77,-3.1829,0.2070,1.000e-300,1.471e-299
ENSG00010001941,GENE1942,21.38,0.1637,0.1884,3.849e-1,7.456e-1
ENSG00010001942,GENE1943,74.22,0.2730,0.2008,1.740e-1,4.938e-1
ENSG00010001943,GENE1944,4.18,-1.9377,0.1930,1.000e-300,1.471e-299
ENSG00010001944,GENE1945,13.14,-0.0808,0.2001,6.863e-1,9.082e-1
ENSG00010001945,GENE1946,6.51,-0.1637,0.1152,1.555e-1,4.643e-1
ENSG00010001946,GENE1947,7.89,-0.2127,0.4042,5.987e-1,8.685e-1
ENSG00010001947,GENE1948,611.66,0.2815,0.3381,4.051e-1,7.567e-1
ENSG00010001948,GENE1949,23.31,-0.0027,0.1411,9.848e-1,9.951e-1
ENSG00010001949,GENE1950,1368.49,2.4746,0.2242,1.000e-300,1.471e-299
ENSG00010001950,GENE1951,5.95,0.4205,0.2116,4.696e-2,2.093e-1
ENSG00010001951,GENE1952,2602.50,-0.1711,0.2877,5.519e-1,8.495e-1
ENSG00010001952,GENE1953,24.39,0.2901,0.2759,2.931e-1,6.576e-1
ENSG00010001953,GENE1954,5.78,0.3184,0.1904,9.445e-2,3.498e-1
ENSG00010001954,GENE1955,68.41,-0.3397,0.3217,2.910e-1,6.562e-1
ENSG00010001955,GENE1956,633.66,-0.4271,0.3114,1.702e-1,4.909e-1
ENSG00010001956,GENE1957,54.14,-1.8596,0.1804,1.000e-300,1.471e-299
ENSG00010001957,GENE1958,66.73,0.1706,0.2586,5.096e-1,8.259e-1
ENSG00010001958,GENE1959,108.55,-1.3019,0.2239,6.070e-9,6.458e-8
ENSG00010001959,GENE1960,5.26,-0.4046,0.2000,4.313e-2,1.951e-1
ENSG00010001960,GENE1961,374.78,0.0469,0.2050,8.190e-1,9.507e-1
ENSG00010001961,GENE1962,31.47,-0.1064,0.1922,5.799e-1,8.615e-1
ENSG00010001962,GENE1963,2184.47,-0.0938,0.2251,6.767e-1,9.052e-1
ENSG00010001963,GENE1964,50.28,2.2595,0.1547,1.000e-300,1.471e-299
ENSG00010001964,GENE1965,1335.87,-1.7435,0.2442,9.419e-13,1.192e-11
ENSG00010001965,GENE1966,8.72,-0.0590,0.2136,7.825e-1,9.471e-1
ENSG00010001966,GENE1967,322.91,-0.1670,0.1791,3.512e-1,7.104e-1
ENSG00010001967,GENE1968,8.28,0.0589,0.1806,7.442e-1,9.336e-1
ENSG00010001968,GENE1969,347.52,-0.0266,0.1522,8.610e-1,9.620e-1
ENSG00010001969,GENE1970,7.81,-0.0403,0.1764,8.191e-1,9.507e-1
ENSG00010001970,GENE1971,1835.11,-0.1825,0.3722,6.240e-1,8.801e-1
ENSG00010001971,GENE1972,52.98,-0.0760,0.2565,7.670e-1,9.431e-1
ENSG00010001972,GENE1973,361.07,0.2287,0.1393,1.007e-1,3.630e-1
ENSG00010001973,GENE1974,85.69,0.0573,0.3382,8.655e-1,9.620e-1
ENSG00010001974,GENE1975,110.80,0.2246,0.1568,1.521e-1,4.581e-1
ENSG00010001975,GENE1976,15.83,-0.3665,0.2554,1.513e-1,4.573e-1
ENSG00010001976,GENE1977,23.11,-0.1514,0.2313,5.128e-1,8.275e-1
ENSG00010001977,GENE1978,51.63,0.1251,0.1785,4.833e-1,8.055e-1
ENSG00010001978,GENE1979,3033.09,0.3334,0.3259,3.063e-1,6.673e-1
ENSG00010001979,GENE1980,69.62,0.2647,0.1423,6.290e-2,2.643e-1
ENSG00010001980,GENE1981,8.95,0.3526,0.2960,2.336e-1,5.823e-1
ENSG00010001981,GENE1982,52.24,0.1145,0.2728,6.746e-1,9.035e-1
ENSG00010001982,GENE1983,14.30,-0.0388,0.2335,8.680e-1,9.620e-1
ENSG00010001983,GENE1984,637.63,-0.2972,0.1836,1.055e-1,3.716e-1
ENSG00010001984,GENE1985,66.62,0.0950,0.2005,6.357e-1,8.854e-1
ENSG00010001985,GENE1986,1103.14,0.0033,0.2691,9.901e-1,9.960e-1
ENSG00010001986,GENE1987,20.55,-0.5160,0.2411,3.234e-2,1.585e-1
ENSG00010001987,GENE1988,20.50,-0.5216,0.1139,4.690e-6,4.290e-5
ENSG00010001988,GENE1989,3752.36,-0.2119,0.2456,3.882e-1,7.471e-1
ENSG00010001989,GENE1990,2715.75,-0.0922,0.2229,6.790e-1,9.055e-1
ENSG00010001990,GENE1991,664.03,-0.0099,0.1912,9.589e-1,9.867e-1
ENSG00010001991,GENE1992,3278.46,-0.0633,0.3668,8.631e-1,9.620e-1
ENSG00010001992,GENE1993,68.29,-2.3356,0.1382,1.000e-300,1.471e-299
ENSG00010001993,GENE1994,1546.47,-0.3574,0.2825,2.058e-1,5.402e-1
ENSG00010001994,GENE1995,441.44,0.9386,0.1350,3.586e-12,4.409e-11
ENSG00010001995,GENE1996,204.07,-0.2787,0.1324,3.532e-2,1.695e-1
ENSG00010001996,GENE1997,978.67,0.0081,0.2024,9.681e-1,9.905e-1
ENSG00010001997,GENE1998,30.19,-0.0534,0.2381,8.226e-1,9.517e-1
ENSG00010001998,GENE1999,11.24,0.0411,0.1847,8.239e-1,9.517e-1
ENSG00010001999,GENE2000,814.47,0.0499,0.3473,8.858e-1,9.660e-1
ENSG00010002000,GENE2001,37.98,0.2478,0.2548,3.308e-1,6.916e-1
ENSG00010002001,GENE2002,880.86,0.0948,0.1355,4.839e-1,8.056e-1
ENSG00010002002,GENE2003,2118.06,0.0932,0.1988,6.394e-1,8.857e-1
ENSG00010002003,GENE2004,23.84,-0.0269,0.1567,8.639e-1,9.620e-1
ENSG00010002004,GENE2005,1557.89,-0.1732,0.3295,5.992e-1,8.685e-1
ENSG00010002005,GENE2006,11.33,-0.1622,0.2642,5.393e-1,8.423e-1
ENSG00010002006,GENE2007,836.18,-0.3822,0.2397,1.108e-1,3.820e-1
ENSG00010002007,GENE2008,1819.32,0.2670,0.2727,3.276e-1,6.888e-1
ENSG00010002008,GENE2009,30.46,0.2231,0.2151,2.996e-1,6.639e-1
ENSG00010002009,GENE2010,5.27,0.1218,0.1673,4.664e-1,7.966e-1
ENSG00010002010,GENE2011,2761.19,0.1471,0.2423,5.438e-1,8.453e-1
ENSG00010002011,GENE2012,3515.92,-0.0560,0.2859,8.446e-1,9.581e-1
ENSG00010002012,GENE2013,129.15,-0.1611,0.1806,3.725e-1,7.337e-1
ENSG00010002013,GENE2014,349.88,-0.6061,0.2208,6.048e-3,3.820e-2
ENSG00010002014,GENE2015,185.79,-0.0875,0.1366,5.217e-1,8.324e-1
ENSG00010002015,GENE2016,91.51,-0.0467,0.2726,8.641e-1,9.620e-1
ENSG00010002016,GENE2017,1307.35,-0.2042,0.2050,3.193e-1,6.784e-1
ENSG00010002017,GENE2018,17.20,1.7493,0.3755,3.195e-6,2.959e-5
ENSG00010002018,GENE2019,2311.78,0.0761,0.2159,7.245e-1,9.252e-1
ENSG00010002019,GENE2020,1499.45,-0.1383,0.2471,5.756e-1,8.614e-1
ENSG00010002020,GENE2021,246.29,0.0816,0.1448,5.728e-1,8.609e-1
ENSG00010002021,GENE2022,142.32,0.0050,0.2198,9.817e-1,9.946e-1
ENSG00010002022,GENE2023,643.05,-0.1635,0.3181,6.073e-1,8.701e-1
ENSG00010002023,GENE2024,1308.08,0.1592,0.3042,6.008e-1,8.689e-1
ENSG00010002024,GENE2025,20.11,-0.0827,0.2489,7.396e-1,9.330e-1
ENSG00010002025,GENE2026,27.78,-1.8502,0.1466,1.000e-300,1.471e-299
ENSG00010002026,GENE2027,22.55,-0.0439,0.3282,8.935e-1,9.692e-1
ENSG00010002027,GENE2028,31.50,0.2729,0.2585,2.911e-1,6.562e-1
ENSG00010002028,GENE2029,6.99,-0.2750,0.1766,1.194e-1,3.986e-1
ENSG00010002029,GENE2030,8.90,-0.3040,0.1659,6.684e-2,2.781e-1
ENSG00010002030,GENE2031,155.53,-0.9791,0.2279,1.740e-5,1.554e-4
ENSG00010002031,GENE2032,10.77,0.2255,0.2538,3.743e-1,7.339e-1
ENSG00010002032,GENE2033,589.36,-0.2635,0.1023,9.970e-3,5.947e-2
ENSG00010002033,GENE2034,15.59,0.2533,0.2107,2.293e-1,5.738e-1
ENSG00010002034,GENE2035,13.60,0.1135,0.2306,6.224e-1,8.787e-1
ENSG00010002035,GENE2036,35.93,0.3252,0.2758,2.385e-1,5.879e-1
ENSG00010002036,GENE2037,8.92,0.2411,0.1904,2.054e-1,5.400e-1
ENSG00010002037,GENE2038,229.29,0.3194,0.1240,1.000e-2,5.955e-2
ENSG00010002038,GENE2039,1109.88,0.2486,0.3494,4.767e-1,8.025e-1
ENSG00010002039,GENE2040,72.99,0.1424,0.2287,5.336e-1,8.400e-1
ENSG00010002040,GENE2041,726.64,-0.1112,0.1541,4.705e-1,7.978e-1
ENSG00010002041,GENE2042,4.86,0.2382,0.2170,2.723e-1,6.317e-1
ENSG00010002042,GENE2043,1474.12,-0.2563,0.2270,2.588e-1,6.129e-1
ENSG00010002043,GENE2044,101.43,-0.0704,0.2802,8.015e-1,9.490e-1
ENSG00010002044,GENE2045,1950.35,0.0166,0.2248,9.412e-1,9.793e-1
ENSG00010002045,GENE2046,92.97,-0.0847,0.1535,5.810e-1,8.615e-1
ENSG00010002046,GENE2047,1898.45,0.0784,0.2933,7.892e-1,9.471e-1
ENSG00010002047,GENE2048,13.70,0.0645,0.2893,8.235e-1,9.517e-1
ENSG00010002048,GENE2049,5.96,-0.0498,0.1383,7.186e-1,9.228e-1
ENSG00010002049,GENE2050,26.08,0.1728,0.2929,5.551e-1,8.509e-1
ENSG00010002050,GENE2051,631.11,-0.1542,0.4487,7.311e-1,9.287e-1
ENSG00010002051,GENE2052,292.68,0.3243,0.2419,1.800e-1,5.006e-1
ENSG00010002052,GENE2053,440.23,-0.0101,0.1804,9.551e-1,9.860e-1
ENSG00010002053,GENE2054,35.12,-0.1756,0.2152,4.143e-1,7.616e-1
ENSG00010002054,GENE2055,25.34,0.2937,0.2265,1.949e-1,5.229e-1
ENSG00010002055,GENE2056,36.87,0.0310,0.1376,8.216e-1,9.517e-1
ENSG00010002056,GENE2057,1204.82,-0.2350,0.1916,2.201e-1,5.614e-1
ENSG00010002057,GENE2058,87.90,2.5895,0.2003,1.000e-300,1.471e-299
ENSG00010002058,GENE2059,3397.06,-0.4018,0.2820,1.543e-1,4.620e-1
ENSG00010002059,GENE2060,42.37,0.3614,0.2022,7.390e-2,2.956e-1
ENSG00010002060,GENE2061,191.64,0.0234,0.2568,9.274e-1,9.787e-1
ENSG00010002061,GENE2062,582.69,-1.2751,0.1957,7.225e-11,8.241e-10
ENSG00010002062,GENE2063,9.35,0.3779,0.2246,9.242e-2,3.444e-1
ENSG00010002063,GENE2064,124.35,0.0012,0.2202,9.958e-1,9.978e-1
ENSG00010002064,GENE2065,237.02,-0.0527,0.3378,8.761e-1,9.634e-1
ENSG00010002065,GENE2066,412.82,-0.2197,0.3015,4.661e-1,7.966e-1
ENSG00010002066,GENE2067,32.71,-0.0049,0.3085,9.874e-1,9.958e-1
ENSG00010002067,GENE2068,9.70,-0.1166,0.2019,5.638e-1,8.548e-1
ENSG00010002068,GENE2069,1606.23,-0.1387,0.3453,6.880e-1,9.083e-1
ENSG00010002069,GENE2070,3435.98,-0.1761,0.2779,5.264e-1,8.358e-1
ENSG00010002070,GENE2071,169.42,-0.2379,0.1912,2.133e-1,5.511e-1
ENSG00010002071,GENE2072,142.20,2.8586,0.1360,1.000e-300,1.471e-299
ENSG00010002072,GENE2073,154.91,0.2726,0.2081,1.902e-1,5.144e-1
ENSG00010002073,GENE2074,5.29,-0.5111,0.1667,2.173e-3,1.513e-2
ENSG00010002074,GENE2075,4.63,0.0835,0.2929,7.756e-1,9.443e-1
ENSG00010002075,GENE2076,88.37,0.0597,0.1845,7.461e-1,9.336e-1
ENSG00010002076,GENE2077,6.28,0.0461,0.2136,8.290e-1,9.555e-1
ENSG00010002077,GENE2078,482.44,0.5035,0.1988,1.130e-2,6.673e-2
ENSG00010002078,GENE2079,1511.84,-0.3121,0.1463,3.288e-2,1.601e-1
ENSG00010002079,GENE2080,1548.07,0.3859,0.2148,7.239e-2,2.907e-1
ENSG00010002080,GENE2081,71.27,0.3003,0.2355,2.024e-1,5.331e-1
ENSG00010002081,GENE2082,6.28,-0.0994,0.2983,7.389e-1,9.330e-1
ENSG00010002082,GENE2083,15.29,-0.4468,0.1999,2.539e-2,1.283e-1
ENSG00010002083,GENE2084,316.68,-0.4622,0.2258,4.067e-2,1.877e-1
ENSG00010002084,GENE2085,41.28,-0.4354,0.2484,7.962e-2,3.106e-1
ENSG00010002085,GENE2086,456.92,-0.2201,0.1044,3.496e-2,1.684e-1
ENSG00010002086,GENE2087,15.41,-0.3001,0.1895,1.133e-1,3.872e-1
ENSG00010002087,GENE2088,430.20,0.2833,0.3496,4.177e-1,7.641e-1
ENSG00010002088,GENE2089,9.31,-0.2776,0.2121,1.906e-1,5.147e-1
ENSG00010002089,GENE2090,776.13,-0.0707,0.2223,7.506e-1,9.351e-1
ENSG00010002090,GENE2091,126.05,0.1083,0.2175,6.185e-1,8.769e-1
ENSG00010002091,GENE2092,805.63,-0.2119,0.3031,4.844e-1,8.056e-1
ENSG00010002092,GENE2093,4569.23,-0.3325,0.1828,6.898e-2,2.831e-1
ENSG00010002093,GENE2094,983.16,-0.0918,0.3963,8.167e-1,9.507e-1
ENSG00010002094,GENE2095,42.64,0.0037,0.1626,9.820e-1,9.946e-1
ENSG00010002095,GENE2096,7.93,-0.0260,0.3442,9.397e-1,9.787e-1
ENSG00010002096,GENE2097,701.39,1.0456,0.1827,1.043e-8,1.094e-7
ENSG00010002097,GENE2098,10.20,0.2955,0.2024,1.443e-1,4.453e-1
ENSG00010002098,GENE2099,102.45,-0.1313,0.1571,4.030e-1,7.557e-1
ENSG00010002099,GENE2100,6.44,0.0373,0.1849,8.399e-1,9.574e-1
ENSG00010002100,GENE2101,14.43,-0.0974,0.1373,4.783e-1,8.025e-1
ENSG00010002101,GENE2102,119.19,0.1625,0.3413,6.340e-1,8.849e-1
ENSG00010002102,GENE2103,48.13,0.1101,0.2574,6.688e-1,8.986e-1
ENSG00010002103,GENE2104,119.58,0.0355,0.2094,8.655e-1,9.620e-1
ENSG00010002104,GENE2105,30.74,-0.1114,0.2142,6.030e-1,8.689e-1
ENSG00010002105,GENE2106,72.82,0.1044,0.2371,6.596e-1,8.931e-1
ENSG00010002106,GENE2107,17.69,-0.1916,0.1870,3.054e-1,6.668e-1
ENSG00010002107,GENE2108,3371.87,-0.4132,0.2995,1.677e-1,4.885e-1
ENSG00010002108,GENE2109,7.83,-1.6321,0.2055,1.998e-15,2.841e-14
